"SITE","LINE","PLC_STATION_ID","SFC","TXNTYPE","REASON_CODE","START_DATE_TIME",END_DATE_TIME","TXN_VARIANT_CODE","TXN_VARIANT_DATA","PRE_WEIGHT","POST_WEIGHT","STATUS","ACTIVITY","CREATED_BY","CREATED_DATE_TIME","MODIFIED_DATE_TIME","RETRY_COUNT"
"1297","L1_SA_SU","4","2019081502-00038",1,30,"15-AUG-2019 21:21:42","15-AUG-2019 21:21:59","","",660,660,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","5","2019081502-00038",1,40,"15-AUG-2019 21:22:07","15-AUG-2019 21:22:23","","",660,965,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","6","2019081502-00038",1,50,"15-AUG-2019 21:22:38","15-AUG-2019 21:22:50","","",965,965,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","7","2019081502-00038",1,60,"15-AUG-2019 21:23:08","15-AUG-2019 21:23:17","","",965,965,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","8","2019081502-00038",1,70,"15-AUG-2019 21:24:02","15-AUG-2019 21:24:13","","",965,965,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","1","2019081502-00039",1,1,"15-AUG-2019 21:21:17","15-AUG-2019 21:21:21","1"," E02B0040002A40C",0,0,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","2","2019081502-00039",1,10,"15-AUG-2019 21:21:28","15-AUG-2019 21:21:41","","",0,204,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","3","2019081502-00039",1,20,"15-AUG-2019 21:21:59","15-AUG-2019 21:22:12","","",204,661,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","4","2019081502-00039",1,30,"15-AUG-2019 21:22:20","15-AUG-2019 21:22:37","","",661,661,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","5","2019081502-00039",1,40,"15-AUG-2019 21:22:46","15-AUG-2019 21:23:01","","",661,964,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","6","2019081502-00039",1,50,"15-AUG-2019 21:23:14","15-AUG-2019 21:23:25","","",964,964,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","7","2019081502-00039",1,60,"15-AUG-2019 21:23:48","15-AUG-2019 21:23:57","","",964,964,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","8","2019081502-00039",1,70,"15-AUG-2019 21:24:36","15-AUG-2019 21:24:47","","",964,964,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","1","2019081502-00040",1,1,"15-AUG-2019 21:21:45","15-AUG-2019 21:21:49","1"," E02B0040002A40E",0,0,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","2","2019081502-00040",1,10,"15-AUG-2019 21:22:00","15-AUG-2019 21:22:13","","",0,204,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","3","2019081502-00040",1,20,"15-AUG-2019 21:22:27","15-AUG-2019 21:22:42","","",204,661,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","4","2019081502-00040",1,30,"15-AUG-2019 21:22:52","15-AUG-2019 21:23:09","","",661,661,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","5","2019081502-00040",1,40,"15-AUG-2019 21:23:20","15-AUG-2019 21:23:37","","",661,964,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","6","2019081502-00040",1,50,"15-AUG-2019 21:23:51","15-AUG-2019 21:24:02","","",964,964,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","7","2019081502-00040",1,60,"15-AUG-2019 21:24:25","15-AUG-2019 21:24:34","","",964,964,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","8","2019081502-00040",1,70,"15-AUG-2019 21:25:11","15-AUG-2019 21:25:21","","",964,964,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","1","2019081502-00041",1,1,"15-AUG-2019 21:22:13","15-AUG-2019 21:22:17","1"," E02B0040002A410",0,0,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","2","2019081502-00041",1,10,"15-AUG-2019 21:22:27","15-AUG-2019 21:22:56","","",0,205,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","3","2019081502-00041",1,20,"15-AUG-2019 21:23:02","15-AUG-2019 21:23:17","","",205,663,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","4","2019081502-00041",1,30,"15-AUG-2019 21:23:26","15-AUG-2019 21:23:42","","",663,663,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","5","2019081502-00041",1,40,"15-AUG-2019 21:23:57","15-AUG-2019 21:24:11","","",663,968,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","6","2019081502-00041",1,50,"15-AUG-2019 21:24:23","15-AUG-2019 21:24:35","","",968,968,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","7","2019081502-00041",1,60,"15-AUG-2019 21:24:58","15-AUG-2019 21:25:07","","",968,968,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","8","2019081502-00041",1,70,"15-AUG-2019 21:25:52","15-AUG-2019 21:26:03","","",968,968,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","1","2019081502-00042",1,1,"15-AUG-2019 21:22:39","15-AUG-2019 21:22:43","1"," E02B0040002A412",0,0,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","2","2019081502-00042",1,10,"15-AUG-2019 21:23:02","15-AUG-2019 21:23:17","","",0,203,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","3","2019081502-00042",1,20,"15-AUG-2019 21:23:49","15-AUG-2019 21:24:02","","",203,660,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","4","2019081502-00042",1,30,"15-AUG-2019 21:24:13","15-AUG-2019 21:24:29","","",660,660,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","5","2019081502-00042",1,40,"15-AUG-2019 21:24:37","15-AUG-2019 21:24:52","","",660,965,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","6","2019081502-00042",1,50,"15-AUG-2019 21:25:05","15-AUG-2019 21:25:16","","",965,965,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","7","2019081502-00042",1,60,"15-AUG-2019 21:25:40","15-AUG-2019 21:25:49","","",965,965,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","8","2019081502-00042",1,70,"15-AUG-2019 21:26:34","15-AUG-2019 21:26:44","","",965,965,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","1","2019081502-00043",1,1,"15-AUG-2019 21:23:34","15-AUG-2019 21:23:38","1"," E02B0040002A40F",0,0,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","2","2019081502-00043",1,10,"15-AUG-2019 21:23:55","15-AUG-2019 21:24:07","","",0,202,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","3","2019081502-00043",1,20,"15-AUG-2019 21:24:19","15-AUG-2019 21:24:36","","",202,659,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","4","2019081502-00043",1,30,"15-AUG-2019 21:24:53","15-AUG-2019 21:25:10","","",659,659,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","5","2019081502-00043",1,40,"15-AUG-2019 21:25:18","15-AUG-2019 21:25:34","","",659,963,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","6","2019081502-00043",1,50,"15-AUG-2019 21:25:48","15-AUG-2019 21:25:59","","",963,963,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","7","2019081502-00043",1,60,"15-AUG-2019 21:26:22","15-AUG-2019 21:26:31","","",963,963,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","8","2019081502-00043",1,70,"15-AUG-2019 21:27:18","15-AUG-2019 21:27:29","","",963,963,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","1","2019081502-00044",1,1,"15-AUG-2019 21:24:10","15-AUG-2019 21:24:14","1"," E02B0040002A40E",0,0,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","2","2019081502-00044",1,10,"15-AUG-2019 21:24:22","15-AUG-2019 21:24:35","","",0,202,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","3","2019081502-00044",1,20,"15-AUG-2019 21:24:46","15-AUG-2019 21:25:00","","",202,661,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","4","2019081502-00044",1,30,"15-AUG-2019 21:25:21","15-AUG-2019 21:25:37","","",661,661,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","5","2019081502-00044",1,40,"15-AUG-2019 21:25:55","15-AUG-2019 21:26:10","","",661,965,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","6","2019081502-00044",1,50,"15-AUG-2019 21:26:23","15-AUG-2019 21:26:35","","",965,965,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","7","2019081502-00044",1,60,"15-AUG-2019 21:26:58","15-AUG-2019 21:27:07","","",965,965,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","8","2019081502-00044",1,70,"15-AUG-2019 21:28:01","15-AUG-2019 21:28:13","","",965,965,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","1","2019081502-00045",1,1,"15-AUG-2019 21:24:35","15-AUG-2019 21:24:39","1","E02B0040002A40BF",0,0,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","2","2019081502-00045",1,10,"15-AUG-2019 21:24:54","15-AUG-2019 21:25:06","","",0,203,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","3","2019081502-00045",1,20,"15-AUG-2019 21:25:19","15-AUG-2019 21:25:35","","",203,659,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","4","2019081502-00045",1,30,"15-AUG-2019 21:25:54","15-AUG-2019 21:26:11","","",659,659,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","5","2019081502-00045",1,40,"15-AUG-2019 21:26:31","15-AUG-2019 21:26:45","","",659,963,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","6","2019081502-00045",1,50,"15-AUG-2019 21:26:58","15-AUG-2019 21:27:09","","",963,963,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","7","2019081502-00045",1,60,"15-AUG-2019 21:27:48","15-AUG-2019 21:27:57","","",963,963,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","8","2019081502-00045",1,70,"15-AUG-2019 21:28:36","15-AUG-2019 21:28:46","","",963,963,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","1","2019081502-00046",1,1,"15-AUG-2019 21:25:07","15-AUG-2019 21:25:11","1","E02B0040002A4092",0,0,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","2","2019081502-00046",1,10,"15-AUG-2019 21:25:27","15-AUG-2019 21:25:39","","",0,203,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","3","2019081502-00046",1,20,"15-AUG-2019 21:25:51","15-AUG-2019 21:26:06","","",203,659,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","4","2019081502-00046",1,30,"15-AUG-2019 21:26:40","15-AUG-2019 21:26:57","","",659,659,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","5","2019081502-00046",1,40,"15-AUG-2019 21:27:03","15-AUG-2019 21:27:19","","",659,963,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","6","2019081502-00046",1,50,"15-AUG-2019 21:27:30","15-AUG-2019 21:27:41","","",963,963,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","7","2019081502-00046",1,60,"15-AUG-2019 21:28:26","15-AUG-2019 21:28:35","","",963,963,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","8","2019081502-00046",1,70,"15-AUG-2019 21:29:10","15-AUG-2019 21:29:20","","",963,963,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","1","2019081502-00047",1,1,"15-AUG-2019 21:25:44","15-AUG-2019 21:25:48","1","E02B0040002A405C",0,0,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","2","2019081502-00047",1,10,"15-AUG-2019 21:26:06","15-AUG-2019 21:26:22","","",0,203,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","3","2019081502-00047",1,20,"15-AUG-2019 21:26:47","15-AUG-2019 21:27:02","","",203,659,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","4","2019081502-00047",1,30,"15-AUG-2019 21:27:11","15-AUG-2019 21:27:28","","",659,659,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","5","2019081502-00047",1,40,"15-AUG-2019 21:27:35","15-AUG-2019 21:27:50","","",659,963,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","6","2019081502-00047",1,50,"15-AUG-2019 21:28:10","15-AUG-2019 21:28:21","","",963,963,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","7","2019081502-00047",1,60,"15-AUG-2019 21:28:56","15-AUG-2019 21:29:05","","",963,963,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","8","2019081502-00047",1,70,"15-AUG-2019 21:29:51","15-AUG-2019 21:30:01","","",963,963,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","1","2019081502-00048",1,1,"15-AUG-2019 21:27:08","15-AUG-2019 21:27:12","1","E02B0040002A3FCF",0,0,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","2","2019081502-00048",1,10,"15-AUG-2019 21:27:20","15-AUG-2019 21:27:32","","",0,202,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","3","2019081502-00048",1,20,"15-AUG-2019 21:27:41","15-AUG-2019 21:27:53","","",202,662,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","4","2019081502-00048",1,30,"15-AUG-2019 21:28:07","15-AUG-2019 21:28:24","","",662,662,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","5","2019081502-00048",1,40,"15-AUG-2019 21:28:32","15-AUG-2019 21:28:47","","",662,967,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","6","2019081502-00048",1,50,"15-AUG-2019 21:28:57","15-AUG-2019 21:29:09","","",967,967,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","7","2019081502-00048",1,60,"15-AUG-2019 21:29:35","15-AUG-2019 21:29:43","","",967,967,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","8","2019081502-00048",1,70,"15-AUG-2019 21:30:49","15-AUG-2019 21:31:00","","",967,967,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","1","2019081502-00049",1,1,"15-AUG-2019 21:28:02","15-AUG-2019 21:28:06","1","E02B0040002A3F19",0,0,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","2","2019081502-00049",1,10,"15-AUG-2019 21:28:14","15-AUG-2019 21:28:29","","",0,203,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","3","2019081502-00049",1,20,"15-AUG-2019 21:28:37","15-AUG-2019 21:28:51","","",203,658,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","4","2019081502-00049",1,30,"15-AUG-2019 21:29:11","15-AUG-2019 21:29:27","","",658,658,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","5","2019081502-00049",1,40,"15-AUG-2019 21:29:34","15-AUG-2019 21:29:50","","",658,962,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","6","2019081502-00049",1,50,"15-AUG-2019 21:30:03","15-AUG-2019 21:30:15","","",962,962,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","7","2019081502-00049",1,60,"15-AUG-2019 21:30:37","15-AUG-2019 21:30:46","","",962,962,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","8","2019081502-00049",1,70,"15-AUG-2019 21:31:45","15-AUG-2019 21:31:56","","",962,962,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","1","2019081502-00050",1,1,"15-AUG-2019 21:28:28","15-AUG-2019 21:28:32","1","E02B0040002A3EE2",0,0,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","2","2019081502-00050",1,10,"15-AUG-2019 21:28:41","15-AUG-2019 21:28:54","","",0,203,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","3","2019081502-00050",1,20,"15-AUG-2019 21:29:19","15-AUG-2019 21:29:33","","",203,659,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","4","2019081502-00050",1,30,"15-AUG-2019 21:29:54","15-AUG-2019 21:30:11","","",659,659,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","5","2019081502-00050",1,40,"15-AUG-2019 21:30:31","15-AUG-2019 21:30:46","","",659,964,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","6","2019081502-00050",1,50,"15-AUG-2019 21:30:58","15-AUG-2019 21:31:09","","",964,964,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","7","2019081502-00050",1,60,"15-AUG-2019 21:31:33","15-AUG-2019 21:31:42","","",964,964,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","8","2019081502-00050",1,70,"15-AUG-2019 21:32:43","15-AUG-2019 21:32:54","","",964,964,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","1","2019081502-00051",1,1,"15-AUG-2019 21:29:18","15-AUG-2019 21:29:22","1","E02B0040002A3E9B",0,0,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","2","2019081502-00051",1,10,"15-AUG-2019 21:29:29","15-AUG-2019 21:29:44","","",0,204,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","3","2019081502-00051",1,20,"15-AUG-2019 21:30:05","15-AUG-2019 21:30:31","","",204,661,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","4","2019081502-00051",1,30,"15-AUG-2019 21:30:58","15-AUG-2019 21:31:15","","",661,661,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","5","2019081502-00051",1,40,"15-AUG-2019 21:31:24","15-AUG-2019 21:31:40","","",661,965,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","6","2019081502-00051",1,50,"15-AUG-2019 21:31:54","15-AUG-2019 21:32:05","","",965,965,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","7","2019081502-00051",1,60,"15-AUG-2019 21:32:30","15-AUG-2019 21:32:39","","",965,965,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","8","2019081502-00051",1,70,"15-AUG-2019 21:34:03","15-AUG-2019 21:34:13","","",965,965,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","1","2019081502-00052",1,1,"15-AUG-2019 21:29:51","15-AUG-2019 21:29:55","1","E02B0040002A3E54",0,0,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","2","2019081502-00052",1,10,"15-AUG-2019 21:30:14","15-AUG-2019 21:30:27","","",0,203,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","3","2019081502-00052",1,20,"15-AUG-2019 21:30:53","15-AUG-2019 21:32:03","","",203,660,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","4","2019081502-00052",1,30,"15-AUG-2019 21:32:11","15-AUG-2019 21:32:28","","",660,660,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","5","2019081502-00052",1,40,"15-AUG-2019 21:32:38","15-AUG-2019 21:32:58","","",660,964,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","6","2019081502-00052",1,50,"15-AUG-2019 21:33:09","15-AUG-2019 21:33:21","","",964,964,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","7","2019081502-00052",1,60,"15-AUG-2019 21:33:51","15-AUG-2019 21:34:00","","",964,964,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","8","2019081502-00052",1,70,"15-AUG-2019 21:34:43","15-AUG-2019 21:34:53","","",964,964,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","1","2019081502-00053",1,1,"15-AUG-2019 21:30:45","15-AUG-2019 21:30:50","1","E02B0040002A3E0C",0,0,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","2","2019081502-00053",1,10,"15-AUG-2019 21:31:01","15-AUG-2019 21:31:14","","",0,203,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","3","2019081502-00053",1,20,"15-AUG-2019 21:32:15","15-AUG-2019 21:32:29","","",203,659,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","4","2019081502-00053",1,30,"15-AUG-2019 21:32:40","15-AUG-2019 21:32:56","","",659,659,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","5","2019081502-00053",1,40,"15-AUG-2019 21:33:14","15-AUG-2019 21:33:30","","",659,963,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","6","2019081502-00053",1,50,"15-AUG-2019 21:33:44","15-AUG-2019 21:33:55","","",963,963,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","7","2019081502-00053",1,60,"15-AUG-2019 21:34:27","15-AUG-2019 21:34:36","","",963,963,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","8","2019081502-00053",1,70,"15-AUG-2019 21:35:19","15-AUG-2019 21:35:30","","",963,963,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","1","2019081502-00054",2,5,"15-AUG-2019 21:31:26","15-AUG-2019 21:31:29","1","E02B0040002A3D25",0,0,"SUCCESS","SFC_SCRAP","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","1","2019081502-00055",1,1,"15-AUG-2019 21:31:59","15-AUG-2019 21:32:03","1","E02B0040002A3CCE",0,0,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
"1297","L1_SA_SU","2","2019081502-00055",1,10,"15-AUG-2019 21:32:36","15-AUG-2019 21:32:50","","",0,202,"SUCCESS","SFC_COMPLETE","MESYS",15-AUG-19,15-AUG-19,9
